;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status
Seychelles;-;-;-;-;-;-;-;-;-;-;-;-;1;2;F;6;3;PF;6;5;PF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;4;PF;3;4;PF;3;4;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;2;3;F;2;2;F;2;2;F;2;2;F
Sierra Leone;4;5;PF;6;5;PF;6;5;PF;6;5;PF;6;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;4;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;6;5;PF;6;5;PF;6;5;PF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;4;5;PF;7;6;NF;3;5;PF;3;5;PF;4;5;PF;4;5;PF;4;4;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;2;3;F;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF
Singapore;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;4;PF;4;4;PF;4;4;PF;4;5;PF;5;5;PF;5;5;PF;5;5;PF;4;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF
Slovakia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;PF;2;3;F;2;3;F;2;4;PF;2;4;PF;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F
Slovenia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;1;F;1;1;F
Solomon Islands;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;3;F;2;3;F;2;2;F;2;2;F;2;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;4;4;PF;4;4;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;3;3;PF;3;3;PF;3;2;F;3;2;F;2;2;F;2;2;F;2;2;F;2;2;F;3;2;F;3;2;F
Somalia;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF
South Africa;2(5);3(6);F (NF);4;5;PF;4;5;PF;4;5;PF;4;5;PF;5;6;PF;5;6;PF;5;6;PF;5;6;PF;5;6;NF;5;6;PF;5;6;PF;5;6;PF;5;6;PF;5;6;PF;5;6;PF;6;5;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;2;3;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F
South Korea;5;6;NF;4;6;PF;5;6;PF;5;5;PF;5;6;PF;5;5;PF;4;5;PF;4;5;PF;5;6;PF;5;5;PF;5;6;PF;5;5;PF;4;5;PF;4;5;PF;4;4;PF;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F
South Sudan;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;5;NF;6;5;NF;6;6;NF;7;6;NF;7;6;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF
Spain;5;6;NF;5;6;NF;5;5;PF;5;5;PF;5;3;PF;2;3;F;2;2;F;2;2;F;2;3;F;2;3;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Sri Lanka;2;3;F;2;3;F;2;3;F;2;4;PF;2;3;F;2;2;F;2;3;F;2;3;F;2;3;F;2;3;F;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;3;5;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;3;PF;3;3;PF;3;3;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;5;PF;4;4;PF;3;4;PF;3;4;PF;3;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF
St. Kitts and Nevis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;2;1;F;1;1;F;1;1;F;1;1;F;1;1;F;2;1;F;2;1;F;2;1;F;2;1;F
St. Lucia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;F;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
St. Vincent and the Grenadines;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Sudan;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;5;NF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;6;6;NF;6;6;NF;4;5;PF;4;5;PF;4;5;PF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF
Suriname;-;-;-;-;-;-;-;-;-;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;7;5;NF;7;5;NF;7;6;NF;7;6;NF;6;6;NF;6;6;NF;4;4;PF;3;2;F;3;3;PF;6;4;PF;4;4;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;3;F;2;3;F;2;2;F;2;3;F;2;3;F;2;2;F;2;2;F;2;2;F;2;2;F
Sweden;1;1;F;1;1;F;1;1;F;2;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Switzerland;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Syria;7;7;NF;7;7;NF;6;7;NF;6;7;NF;6;6;NF;5;6;PF;5;6;PF;5;6;PF;5;7;NF;5;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF
Taiwan;6;5;NF;6;5;NF;6;5;NF;6;5;NF;5;5;PF;5;4;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;4;PF;5;3;PF;4;3;PF;3;3;PF;3;3;PF;3;3;PF;4;4;PF;3;3;PF;3;3;PF;2;2;F;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;2;2;F;2;2;F;2;1;F;1;1;F;2;1;F;2;1;F;2;1;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Tajikistan;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;5;PF;6;6;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;6;NF;6;6;NF;6;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;7;NF;7;7;NF
Tanzania;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;5;NF;6;5;NF;6;5;PF;6;5;NF;6;6;NF;5;5;PF;5;5;PF;5;5;PF;5;4;PF;4;4;PF;4;4;PF;4;4;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;4;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;4;PF;3;4;PF;4;4;PF;4;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF
Thailand;7;5;NF;6;3;PF;5;3;PF;2;3;F;6;6;NF;6;5;NF;5;4;PF;4;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;3;PF;3;3;PF;3;3;PF;2;3;F;2;3;F;6;4;PF;3;4;PF;3;5;PF;3;5;PF;3;4;PF;3;3;PF;3;3;PF;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;3;3;PF;7;4;NF;6;4;PF;5;4;PF;5;4;PF;5;4;PF;4;4;PF;4;4;PF;4;4;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;7;5;NF;6;4;PF;7;5;NF;7;5;NF;6;5;NF;5;5;PF
The Gambia;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;3;F;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;3;PF;3;3;PF;2;2;F;2;2;F;2;2;F;1;2;F;2;2;F;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;5;NF;7;5;NF;7;5;NF;5;5;PF;4;4;PF;4;4;PF;4;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;5;PF;5;5;PF;6;5;NF;6;6;NF;6;6;NF;6;6;NF;7;6;NF;6;6;NF;4;5;PF;4;5;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF
Timor-Leste;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;4;PF;6;3;PF;5;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;3;PF;3;3;PF;3;3;PF;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F
Togo;7;5;NF;7;5;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;7;NF;7;6;NF;7;6;NF;7;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;5;NF;6;5;NF;7;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;5;5;PF;5;5;PF;5;5;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;5;5;PF;5;5;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF
Tonga;4;2;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;4;3;PF;3;3;PF;3;3;PF;3;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;5;3;PF;3;3;PF;3;3;PF;3;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F
Trinidad and Tobago;2;3;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;2;2;F;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F
Tunisia;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;PF;6;5;PF;6;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;6;5;PF;6;5;PF;6;4;PF;5;3;PF;5;4;PF;5;5;PF;6;5;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;7;5;NF;7;5;NF;7;5;NF;7;5;NF;3;4;PF;3;4;PF;3;3;PF;1;3;F;1;3;F;1;3;F;2;3;F;2;3;F;2;3;F;2;3;F;3;3;PF;4;3;PF;5;3;PF
Turkey;3;4;PF;2;4;PF;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;5;5;PF;5;5;PF;4;5;PF;3;5;PF;3;5;PF;3;4;PF;2;4;PF;2;4;PF;3;3;PF;2;4;PF;2;4;PF;2;4;PF;4;4;PF;5;5;PF;5;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;3;4;PF;3;4;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;4;5;PF;5;6;NF;5;6;NF;5;6;NF;5;6;NF;5;6;NF;5;6;NF;5;6;NF
Turkmenistan;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;5;PF;7;6;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF
Tuvalu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Uganda;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;6;6;NF;4;4;PF;5;5;PF;4;5;PF;4;5;PF;5;4;PF;5;4;PF;5;4;PF;5;5;PF;6;4;PF;6;5;PF;6;6;NF;6;5;NF;6;5;NF;5;5;PF;5;4;PF;4;4;PF;4;4;PF;4;4;PF;5;5;PF;6;5;PF;6;5;PF;6;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;6;4;PF;6;5;NF;6;5;NF;6;5;NF;6;4;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF
Ukraine;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;PF;3;3;PF;4;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;3;PF;3;2;F;3;2;F;3;2;F;3;2;F;3;2;F;3;3;PF;4;3;PF;4;3;PF;4;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;4;PF;3;3;PF;3;4;PF;3;3;PF;4;4;PF;4;4;PF
United Arab Emirates;7;5;NF;6;5;NF;6;5;NF;6;5;NF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;6;5;NF;6;5;NF;6;5;NF;6;5;PF;7;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;6;NF;6;6;NF;6;6;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF
United Kingdom;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
United States;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;2;1;F;2;1;F;2;1;F;2;2;F;2;2;F;2;2;F;2;2;F
Uruguay;3;4;PF;5;5;PF;5;5;PF;5;5;PF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;5;5;PF;5;5;PF;5;4;PF;5;4;PF;2;2;F;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
