country_nid;country_title;country_countrynme_eng;country_countrynme_alt;country_nme2;country_cow;country_imfcode;country_wdicode;country_banks;country_sedepe;country_politycode;country_region;country_country_legislature;country_country_ppltn_year;country_country_population;country_country_ppltn_source;country_num_persons;country_num_ethnicity;country_num_ethnocultural;country_num_language;country_num_offices;party_nid;party_name;party_name_local;party_year_founded;party_notes;country_mps_statutory;country_mps_actual;country_mps_statutory_upper;country_mps_actual_upper;country_country_exec_statutory;country_exec_actual;country_cabinet_statutory;country_cabinet_actual;country_pleader_statutory;country_pleader_actual;country_asleader_statutory;country_asleader_actual;country_sp_court_statutory;country_sp_court_actual;country_seat_numbers_notes;country_last_election_year
40532;Norway;Norway;"Kingdom of Norway";Norway;385;142;NOR;1091;578;385;Europe;"Constitutional Monarchy, Unicameral parliamentary democracy";2017;5258317;"SSB - Statistics Norway (The Central Bureau of Statistics)";323;14;11;8;211;;;;;;169;169;0;0;2;1;17;17;9;9;24;24;20;20;"Executive - monarch a symbolic head of state";2013
40532;Norway;Norway;"Kingdom of Norway";Norway;385;142;NOR;1091;578;385;Europe;"Constitutional Monarchy, Unicameral parliamentary democracy";2017;5258317;"SSB - Statistics Norway (The Central Bureau of Statistics)";323;14;11;8;211;;;;;;169;169;0;0;2;1;17;17;9;9;24;24;20;20;"Executive - monarch a symbolic head of state";2013
40532;Norway;Norway;"Kingdom of Norway";Norway;385;142;NOR;1091;578;385;Europe;"Constitutional Monarchy, Unicameral parliamentary democracy";2017;5258317;"SSB - Statistics Norway (The Central Bureau of Statistics)";323;14;11;8;211;;;;;;169;169;0;0;2;1;17;17;9;9;24;24;20;20;"Executive - monarch a symbolic head of state";2013
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;250296;"Social Democratic Party";"Partido Social Democrático, PSD";;"party is represented in both houses";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;250297;"Solidarity Party";"Solidaridad SD";;"party is represented in both houses";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;250298;"Republican Party of the Social Order";PROS;;"party is represented in both houses";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;250299;"National Ecologic Party";;;"LH only";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;250608;"Social Democratic Party";"Partido Social Democrático, PSD";;"party is represented in both houses";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;250609;"Solidarity Party";"Solidaridad SD";;"party is represented in both houses";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;250610;"Republican Party of the Social Order";PROS;;"party is represented in both houses";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43679;"Brazilian Democratic Movement Party";"Partido do Movimento Democrático Brasileiro";1981;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43680;"Brazilian Labour Party";"Partido Trabalhista Brasileiro";1981;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43681;"Democratic Labour Party";"Partido Democrático Trabalhista";1979;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43683;"Workers' Party";"Partido dos Trabalhadores";1982;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43684;Democrats;"Democratas DEM";1985;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43685;"Communist Party of Brazil";"Partido Comunista do Brasil";1962;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43686;"Brazilian Socialist Party";"Partido Socialista Brasileiro";1947;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43687;"Brazilian Social Democratic Party";"Partido da Social Democracia Brasileira";1988;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43689;"Christian Labour Party";"Partido Trabalhista Cristão";1985;"
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43691;"Social Christian Party";"Partido Social Cristão";1985;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43692;"National Mobilization Party";"Partido da Mobilização Nacional";1984;"LH only
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43693;"Progressive Republican Party";"Partido Republicano Progressista";1991;"LH only
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43694;"Popular Socialist Party";"Partido Popular Socialista";1992;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43696;"Green Party";"Partido Verde";1986;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43697;"Labour Party of Brazil";"Partido Trabalhista Brasileiro";1981;"LH only
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43699;"Progressive Party";"Partido Progressista";1995;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43701;PSTU;"Partido Socialista dos Trabalhadores Unificado";1995;;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43703;PCB;"Partido Comunista Brasileiro";1996;;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43704;"Renewed Brazilian Labour Party";"Partido Renovador Trabalhista Brasileiro";1994;"LH only
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43707;"Humanist Party of Solidarity";"Partido Humanista da Solidariedade";1997;"LH only
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43708;"Christian Democracy";"Democracia Cristã";1995;"LH only
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43709;PCO;"Partido da Causa Operária";1997;;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43710;"National Labour Party";"Partido Trabalhista Nacional";1945;"LH only
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43711;"Social Liberal Party";"Partido Social Liberal";1994;"LH only
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43712;"Brazilian Republican Party";"Partido Republicano Brasileiro";2005;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43713;"Socialism and Liberty Party";"Partido Socialismo e Liberdade";2005;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;43714;"Party of the Republic";"Partido da República";2006;"party is represented in both houses
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302519;" Social Democratic Party";PSD;2011;https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302520;Solidarity;SD;2013;;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302521;PODEMOS;Pode;1995;https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302523;"National Democratic Union";UDN;;;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302525;"The Patriot";PATRI;2012;https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302538;"Socialism and Freedom Party";PSOL;2004;https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302539;"Republican Party of Social Order";PROS;2010;;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;;;;;;513;513;81;81;1;1;28;28;27;27;104;103;11;11;"Currently the vice-president is acting as president.";2014
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302767;"Brazilian Democratic Movement";"Movimento Democrático Brasileiro";1995;;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302863;Avante;Avante;1989;"https://pt.wikipedia.org/wiki/Avante
https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil";;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302876;"Rede Sustentabilidade ";REDE;2013;;;;;;;;;;;;;;;;;
43678;Brazil;Brazil;"Federative Republic of Brazil";Brazil;140;223;BRA;120;;140;Americas;"Câmara dos Deputados";2018;210991389;www.worldometers.info/world-population/brazil-population/;1039;7;0;2;580;302908;" Free Motherland Party";PPL;2009;https://en.wikipedia.org/wiki/List_of_political_parties_in_Brazil;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;275699;"HMS Alliance";"Alliance HMS";2017;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;250596;"Algerian Popular Movement";MPA;;"party is represented in both houses";;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;275787;"Tajamoua Amel El Djazair";"Rally of Algerian Hope";2012;http://www.opemam.org/node/458?language=en;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;250597;"New Dawn";"El Fedjr El Jadid";;"party is represented in both houses";;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;275792;"Nahda - Adala - Bina";"L'Union Nahda - Adala - Bina";2017;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;250598;"Future Front";"El-Moustakbel Front";;"party is represented in both houses";;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;275797;"Future Front (FM)";"Front el Moustakbal (FM)";2012;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;275802;"Algerian Popular Movement";"Mouvement Populaire Algérien";2012;http://www.opemam.org/node/438?language=en;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;275815;"National Militancy Front";"Front Militantisme National";2012;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;275865;"National Front for Liberties";"Front National Pour Les Libertés";;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;276494;"Front for a New Algeria";"Front de L'Algerie Nouvelle (FAN)";;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;276542;"National Party for Solidarity and Development";"Parti National Pour la Solidarite et le Developpement";1989;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;276790;"National Movement of Algerian Workers";"Mouvement National des Travailleurs Algeriens";;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;277546;"Party of Fairness and Proclamation";"Parti de L'Equité et de la Proclamation";2012;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;277659;"National Front for Social Justice";"Front National Pour la Justice Sociale";;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;277711;"Party of a New Dawn";"Parti El Fedjr El Jadid";2011;;;;;;;;;;;;;;;;;
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;;;;;;462;462;144;143;2;2;32;32;12;12;20;20;12;12;"Supreme Court - no info";2017
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;;;;;;462;462;144;143;2;2;32;32;12;12;20;20;12;12;"Supreme Court - no info";2017
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;;;;;;462;462;144;143;2;2;32;32;12;12;20;20;12;12;"Supreme Court - no info";2017
45653;Algeria;Algeria;"People's Democratic Republic of Algeria";Algeria;615;612;DZA;30;;615;MENA;"The National People's Assembly (Assemblée Populaire Nationale in French)";2017;41300000;"Office of National Statistics, Algeria";914;2;2;4;513;;;;;;462;462;144;143;2;2;32;32;12;12;20;20;12;12;"Supreme Court - no info";2017
